VisitID,ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
1358,53094,CBW05583-395727,20,Lemhi,6/21/2013,Hitch 1,Laurel Crew,2013,3,Hawley-Public,Rotating Panel 3,6/21/2013,1966,1,,Yes,,Yes,,,Yes,,,Yes,Yes,,,Yes,,4.076,1.07096,1.07827,483.4956,611.35746,93.81862,217.64838,3.95855,0.77924,0.10732,5.07149,122.13969,120.54784,0.38302,0.8833,121.27668,0.28278,0.34223,5.04884,0.20141,8.85577,0.27932,12.8772,0.30581,3.90869,0.21901,20.44191,0.55978,13.26808,0.47978,13.94,1,0.81873,0.28,4.34075,2.88317,431.24999,11,9.00608,85.77193,89.19419,18,1,0.81873,3.56584,3.72289,0.28322,28.9,21.45512,0.24,16,56,19.04507,27.56812,23.1,120,37.3,50.5,15.6,7.5,14.1,68.2,54,12.85304,11.17554,58.41414,17.39189,5.38116,6.07698,0,76.0378,13.37669,24.85911,65.55773,12.32195,2.85314,14.2,27.01824,28.65571,6.89162,7.56912,0,0,5.91248,6.58998,0.97914,0.97914,0.002011,1,1,1,1,0,120.54784,,,,,,,0,1,1,5,122.13969,463.19,1.08,122.13969,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916,53094,CBW05583-395727,20,Lemhi,9/28/2016,Lemhi 2016,Laurel Crew,2016,6,Hawley,Rotating Panel 3,9/28/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,3.964,1.11362,1.0797,472.61333,558.52699,97.81877,181.13428,3.85287,0.93452,0.09266,4.57514,122.66514,122.07868,0.3258,0.77856,125.87581,0.29768,0.22962,4.55364,0.17019,9.7274,0.2669,13.81963,0.25861,3.83911,0.18417,20.36657,0.38981,13.67873,0.38126,33.01,2,1.63046,0.19,8.79464,6.98457,434.91999,8,6.52182,89.02401,92.02449,0,0,0,0,0,0.26718,13.72727,14.47646,1,23,215,12.90485,38.20127,259,160,28.5,69.5,13.5,6,33.5,80.5,60.5,8.31075,14.49468,64.86333,12.33122,3.27442,5.33413,0,90.95024,0.44119,9.08009,42.15325,13.98115,3.0762,15,10.59795,17.11977,1.11611,1.87242,0,0,1.11611,1.87242,0,0,,1,1,1,1,0,122.07868,,,,,,,0,1,1,1,122.66514,467.92999,1.08,122.66514,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.07417,0.0751,,0.0037,,0.00375,,,0.16047,0.09387,,,0.00801,0.00468,,,4.9892,,23.10898,,46.21796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,52027,CBW05583-402895,20,Lemhi,8/29/2013,Hitch 6,Hannah Crew,2013,3,Texas-Private,Rotating Panel 3,8/29/2013,1966,1,,,,Yes,,,,,,,Yes,,,Yes,,0.809,1.0844,1.0452,803.47543,731.2833,120.64781,93.68472,6.33999,0.32446,0.09799,5.76625,126.73143,126.82124,0.13283,0.57739,130.27961,0.28204,0.27801,5.6986,0.25829,23.30786,0.49021,40.79032,0.53081,6.05404,0.25426,40.09479,0.48643,22.99003,0.4696,73.87,3,2.36721,0.15,17.19073,9.19381,213.03,4,3.15628,30.19463,26.51357,495.39,7,5.52349,74.13048,61.6559,,16.23529,22.61299,19,37,63,4.01269,7.76434,320,136,0,0,53.6,3.6,32.5,82.5,100,3.62844,32.27901,62.79813,1.2944,0,0,0,100,0,0,94.3355,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,126.82124,,,,,,,,,1,,126.73143,782.28986,1.05,126.73143,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,51629,CBW05583-413535,20,Lemhi,9/11/2013,Hitch 7,Hannah Crew,2013,3,Lemhi Mainstem-Private,Rotating Panel 3,9/11/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,0.648,1.06557,1.28619,8582.30024,9763.51887,1832.5,3527.07875,18.00436,0.88806,0.15529,20.53973,476.67892,475.34788,0.36815,1.6394,482.34963,0.38777,0.43064,22.03488,0.15508,33.11493,0.23463,64.52727,0.17359,13.30392,0.27966,62.16389,0.39726,32.24317,0.36164,2433.83994,3,0.62935,0.51667,684.24827,28.35883,3828.50998,4,0.83914,709.71515,44.60937,2018.5,3,0.62935,436.35559,23.51934,1.40764,12.65,18.5506,7,61,122,35.41582,43.1764,470,172,16.2,0,42.3,28.1,26.2,70.5,69.9,5.9045,25.95529,38.15175,29.98844,2.29768,0.69577,0,93.12009,4.58222,7.5758,93.1137,0.25174,0.01165,1,4.40548,5.66419,3.8583,4.30961,0.32872,0.7109,0.40623,0.40623,3.12335,3.19248,,1.17023,2,1,1,1,556.26787,,,,,,,348.41212,1.2272,2,4,476.67892,8280.84961,1.05,584.98231,,,,,,,,,,1,1,845.37433,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,51629,CBW05583-413535,20,Lemhi,8/17/2016,Lemhi 2016,Laurel Crew,2016,6,Lemhi Mainstem Lower,Rotating Panel 3,8/17/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,0.649,1.06999,1.27342,8978.09673,10661.03255,2159.06375,5547.60188,18.69309,0.87599,0.15378,22.16863,480.28956,480.90619,0.53719,1.61194,491.94076,0.423,0.39716,24.28332,0.07442,28.95256,0.11221,50.3193,0.06434,13.635,0.18723,52.335,0.26315,29.12895,0.23521,1036.90002,1,0.20821,0.91,453.87922,11.54922,5723.86011,3,0.62462,1191.41328,63.7536,1722.60995,2,0.41642,478.03218,19.18681,1.47565,4.50793,4.61544,32,81,176,11.2517,14.17233,440,180,16.5,0,32,23,28.5,66,71.5,5,39.79578,34.55768,20.64653,3.98471,0.61113,0,95.40414,0,4.59594,87.61472,0.2082,0.00779,0.7,3.53953,13.94991,3.87022,10.38801,1.87323,3.95636,1.99698,6.30924,0,0.07822,,1.16602,2,1,1,1,560.74637,,,,,,,288.86994,1.22127,2,3,480.28956,8483.37012,1.04,586.56207,,325.04999,3.69022,,,,,,,1,1,904.00301,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0,0,,0,,0,,,0,0,,,0,0,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,52170,CBW05583-418255,20,Lemhi,10/11/2013,Hitch 9 Richie,Richie Crew,2013,3,Lemhi Mainstem-Private,Rotating Panel 3,10/11/2013,1966,1,,,,Yes,,,,,,,Yes,,,,Yes,0.35,2.05749,2.06991,3655.12219,3952.85337,1088.06781,1805.21656,14.76453,0.40157,0.1416,16.109,247.56095,245.38169,0.43091,1.0127,247.91328,0.43564,0.26523,12.70634,0.22298,26.21076,0.38971,36.54318,0.36056,14.67516,0.37488,57.67592,0.41652,38.0892,0.4339,668.89,3,1.21182,0.31333,257.40323,18.30007,1192.29004,1,0.40394,280.83133,32.6197,1776,1,0.40394,549.38988,48.58935,2.15616,1.76923,2.17821,0.08,21,81,5.54385,7.54385,383,118,0,0,74,61,22.5,35.5,100,0,4.71314,40.25603,55.03082,0,10.3821,1.32506,50.6166,42.67622,54.38381,94.27379,1.3128,0.04102,1.5,0.80788,0.80788,0.3591,0.3591,0.02035,0.02035,0,0,0.33875,0.33875,,1,1,0,1,0,245.38169,,,,,,,0,1,1,1,247.56095,3637.18018,2.07,247.56095,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,52557,CBW05583-422751,20,Lemhi,10/2/2013,Hitch 8,Hannah Crew,2013,3,Agency-Private,Rotating Panel 3,10/2/2013,1966,1,,,,Yes,,,,,,,Yes,,,Yes,,1.401,1.11351,1.11632,381.54095,514.50689,41.45045,113.30485,3.04787,0.44057,0.08608,4.09646,125.18292,125.59778,0.207,0.77258,123.95817,0.18182,0.5291,4.08861,0.26437,13.64352,0.43741,21.64312,0.41645,3.04158,0.27034,33.30322,0.61791,19.41121,0.60736,187.89,7,5.59182,0.26429,28.94039,49.24504,162.53,5,3.99416,11.25519,42.59831,17.07,1,0.79883,1.2485,4.47396,0.03187,5.28333,6.27272,13,29,61,23.02777,30.05555,396,185,3.7,0,24.2,22.5,5.2,17.4,89.5,1.88916,25.54845,43.9914,28.57098,10.16449,6.47623,0,83.55002,0.45729,17.10444,65.28164,3.19532,0.65097,2.5,3.99415,6.39064,2.8416,3.29997,1.14267,1.14267,0.57661,1.03498,1.12232,1.12232,,1,1,0,1,0,125.59778,,,,,,,0,1,1,3,125.18292,367.48999,1.12,125.18292,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,52673,CBW05583-423775,20,Lemhi,8/18/2013,Hitch 5,Hannah Crew,2013,3,Lemhi Mainstem-Private,Rotating Panel 3,8/18/2013,1966,1,,Yes,,Yes,,,,,,Yes,Yes,,,Yes,,0.553,1.06691,1.03723,4768.37225,6105.63675,1370.78828,2840.7675,13.47516,0.4753,0.17327,17.24608,353.86382,354.03033,0.47061,1.55896,362.15477,0.48874,0.35385,16.70412,0.15928,19.73747,0.20594,34.47885,0.33396,13.88102,0.05304,42.41334,0.14781,25.44028,0.18331,1257.17002,4,1.13038,0.2975,374.3789,26.36476,1720.50999,5,1.41297,548.68137,36.0817,1721.39999,4,1.13038,447.23229,36.10037,1.83036,15.4,19.8484,17,60,136,12,18.75,431,270,2.5,0,45.5,35.5,16,32,94,2.73595,23.78092,37.93436,35.54876,4.14772,3.78995,0,89.61655,4.41903,12.36095,77.48815,5.15735,0.43431,20.8,4.8041,7.34745,0.97404,1.65626,0.61564,0.61564,0.28927,0.91044,0.06913,0.13018,0.000136,1,1,4,1,0,354.03033,,,,,,,0,1,1,0,353.86382,4699.07959,1.04,353.86382,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,53251,CBW05583-428895,20,Lemhi,12/6/2013,Hitch 9 Hannah,Hannah Crew,2013,3,Agency-Public,Rotating Panel 3,12/6/2013,1966,1,,,,Yes,,,,,,,Yes,,,Yes,,4.245,1.1091,1.11486,197.52491,269.2782,17.6912,56.36101,1.67022,2.1059,0.06776,2.27603,118.26269,118.31047,0.20439,0.8501,117.42109,0.1289,0.52743,2.27385,0.2414,8.71119,0.31228,13.53886,0.29799,1.66495,0.34214,21.44523,0.52426,13.02886,0.5107,16.59,3,2.53673,0.1,2.44596,8.39894,84.31,3,2.53673,8.69413,42.68322,80.03,3,2.53673,6.45462,40.51641,0.01782,21.3,28.54295,0.04,16,35,48.44444,59.55555,152.4,104,0.5,0,36.5,21,25.5,45,96,1.10236,4.55314,46.37345,47.97103,13.84347,30.87741,0,63.86585,1.78991,46.5312,41.61145,3.59369,1.88749,3.8,12.68362,14.37477,0.79631,1.47381,0,0,0.42393,1.10143,0.37238,0.37238,,1,1,0,1,0,118.31047,,,,,,,0,1,1,5,118.26269,180.93001,1.11,118.26269,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917,53251,CBW05583-428895,20,Lemhi,7/26/2016,Lemhi 2016,Laurel Crew,2016,6,Agency,Rotating Panel 3,7/26/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,4.317,1.10849,1.12122,197.41829,338.36683,21.36158,91.64316,1.66188,1.96476,0.05969,2.86071,118.79194,118.28072,0.28978,0.78748,115.19811,0.14138,0.34489,2.85693,0.28153,6.22553,0.37628,9.73355,0.46587,1.65245,0.30557,15.96181,0.58988,10.67694,0.50536,11.96,3,2.52542,0.155,1.71363,6.0582,149.64,6,5.05085,16.81892,75.79845,24.2,1,0.84181,2.79064,12.25824,0.01707,14.16666,17.5,0.2,16,41,46.5,64.16666,117,64,4,0,54.5,25.5,41,86.5,83.5,0,17.5818,60.13132,22.28686,30.85333,27.45048,0,43.05947,0,58.34061,52.68999,8.24971,3.70698,7.6,21.887,36.19774,2.93815,4.62275,1.01544,1.01544,1.60708,3.29168,0.31562,0.31562,,1,1,0,1,0,118.28072,,,,,,,0,1,1,1,118.79194,185.8,1.12,118.79194,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.02611,0.05623,,0.00194,,0.00417,,,0.12975,0.07807,,,0.00962,0.00579,,,7.41514,,10.0611,,20.1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,56800,CBW05583-440159,20,Lemhi,9/22/2014,hitch 7,Laurel Crew,2014,4,Wimpey,Rotating Panel 1,9/22/2014,2020,1,,,,Yes,,,,,,,Yes,,,,,2.654,1.06365,1.06677,495.52641,1009.27304,48.05574,417.41262,3.99468,0.4073,0.0488,8.10237,124.04666,124.56513,0.36875,0.93457,121.88639,0.1503,0.25497,7.46117,0.44722,12.54476,0.57868,19.23796,0.75145,3.96904,0.36719,42.9059,0.5722,28.38325,0.60825,28.22,2,1.6123,0.13,3.9378,5.69495,452.07,3,2.41844,43.29892,91.23025,7.18,1,0.80615,0.80148,1.44896,0.08041,1.47297,2.91772,26,52,96,8.42028,12.14492,318,156,6.5,0,39.5,38.5,5,12.5,93.5,3.41723,33.41846,46.52337,15.16801,0,4.16343,1.47291,93.80741,0.55623,6.19258,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669,1,1,1,1,0,124.56513,,,,,,,0,1,1,2,124.04666,487.47,1.07,124.04666,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,57154,CBW05583-442831,20,Lemhi,9/1/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Canyon-Private,Rotating Panel 2,9/1/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,1.308,1.16477,1.14799,353.62552,379.41786,51.60956,92.89257,2.93906,0.51098,0.10034,3.08143,120.31941,123.13026,0.24689,0.85254,120.50356,0.23219,0.48502,3.19551,0.2514,9.57472,0.44537,13.61595,0.40986,2.85083,0.21745,17.61318,0.53697,11.75304,0.54608,121.98,7,5.81785,0.26571,23.97139,34.49412,168.74,5,4.15561,19.14671,47.71714,48.07,2,1.66224,8.42353,13.59348,0.14562,2.61111,5.65829,0.05,15,42,16.96296,34.49645,,,0,0,58,38.2,27.2,47,100,2.31199,11.83435,55.68989,30.16375,1.06387,1.183,0,97.75312,0,2.25661,65.03538,,0.95231,3.4,1.66224,1.66224,0.0407,0.0407,0,0,0,0,0.0407,0.0407,0.000183,,1,,1,,123.13026,,,,,,,,,1,,120.31941,338.79001,1.15,120.31941,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,56220,CBW05583-449375,20,Lemhi,8/16/2013,Hitch 5,Hannah Crew,2013,3,Kenney-Public,Rotating Panel 3,8/16/2013,1966,1,,Yes,,Yes,,,Yes,,,Yes,Yes,,,Yes,,2.438,1.07198,1.07521,392.07918,548.29939,51.8742,141.83273,3.14147,0.60737,0.09763,4.37595,124.80768,125.29827,0.27045,1.02661,123.30159,0.2067,0.46544,4.37021,0.27188,9.89592,0.32448,15.30817,0.39847,3.13653,0.244,23.37363,0.39579,14.68971,0.37894,133.56,6,4.8074,0.26167,24.64862,34.06455,213.11,6,4.8074,22.50638,54.35382,30.38,1,0.80123,4.65387,7.74843,0.11434,6.30882,8.89331,0.38,41,89,40.45238,50.47619,,,,,,,,,,0,28.47394,37.74552,33.78053,10.28908,2.90757,0,82.0964,4.70693,17.94638,73.50542,11.41756,4.52908,18.6,32.85054,53.68259,3.70068,7.71435,2.53236,4.56673,1.09919,2.99833,0.06913,0.14929,0.000141,1,1,0,1,0,125.29827,,,,,,,0,1,1,1,124.80768,377.05005,1.08,124.80768,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,56220,CBW05583-449375,20,Lemhi,6/25/2016,Lemhi 2016,Laurel Crew,2016,6,Kenney,Rotating Panel 3,6/25/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31907,3.29629,13.40153,13,39,84,2.26666,5.86666,38,28,17.5,0,14,8,20,44.5,81.5,,,,,,,,,,,43.21394,,,21.3,,,7.09158,12.29679,6.99715,8.74746,0.09443,3.54933,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,56220,CBW05583-449375,20,Lemhi,6/23/2016,Lemhi Repeats,Richie Crew,2016,6,Kenney,Rotating Panel 3,6/23/2016,2020,1,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36721,0.09375,0.375,16,41,63,5.27905,15.6269,52.9,28,12,0,19,13,19.5,40,85.5,,,,,,,,,,,62.1215,,,28.3,,,4.63835,8.82184,4.35725,8.11128,0.2811,0.71055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,56558,CBW05583-452047,20,Lemhi,7/5/2013,Hitch 2,Hannah Crew,2013,3,Lemhi Mainstem-Private,Rotating Panel 3,7/5/2013,1966,1,,Yes,,Yes,,,Yes,,,Yes,Yes,,,,Yes,0.36,1.38855,1.49065,2884.02507,4232.88469,803.22406,1550.56484,10.54514,0.38178,0.18482,15.54396,273.49341,272.31708,0.35734,1.49829,281.40746,0.50278,0.38477,13.25958,0.33523,17.87259,0.56532,32.52978,0.55238,9.90152,0.27909,32.16599,0.5009,19.25146,0.56684,1281.16002,11,4.02203,0.36818,456.18561,44.42264,780.4,3,1.09692,160.49724,27.0594,795.61,3,1.09692,186.32963,27.58679,0.98607,2.375,4.81626,7,19,47,9.23809,17.09523,357,,0,0,62,44,32.7,50.7,100,0.89665,23.16753,59.43025,16.50554,2.55142,7.64124,0.11835,85.3914,6.95924,17.27086,94.89248,1.09691,0.05891,1.7,16.08813,23.40092,2.12616,2.98521,1.30049,1.93817,0.78497,0.98599,0.0407,0.06105,,1.11108,2,12,1,1,302.56513,,,,,,,133.34471,1.1132,2,12,273.49341,2789.53979,1.34,304.45185,,,,,,,,,,1,1,188.02628,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919,56558,CBW05583-452047,20,Lemhi,8/31/2016,Lemhi 2016,Laurel Crew,2016,6,Lemhi Mainstem Upper,Rotating Panel 3,8/31/2016,2020,1,,,,Yes,,,Yes,,,,,,,,,0.37,1.42394,1.49416,3274.0682,3821.875,820.32281,1446.59969,11.92609,0.45098,0.17507,13.9988,274.53,273.01443,0.35008,1.4978,291.10783,0.45358,0.44353,15.11496,0.19355,32.60754,0.24089,43.82794,0.26126,11.14779,0.2672,120.4781,3.28419,101.87136,3.90956,1531.81,8,2.91407,0.47375,491.97909,46.78614,1144.70998,4,1.45704,222.30299,34.96292,360,1,0.36426,103.57556,10.99549,0.87217,,,5,19,41,6.9078,11.36643,348,180,0,0,71,46.5,40.5,65,100,0,2.1529,69.61338,28.2337,4.32146,1.11515,0,80.6061,14.80818,20.24803,94.69013,5.40924,0.29842,9.8,14.57035,19.30572,1.36975,1.796,0.77532,0.923,0.55755,0.74106,0.03687,0.13193,,1.11359,2,4,1,1,304.02736,,,,,,,166.86141,1.11228,2,4,274.53,2973.66992,1.34,305.35459,62.85,,2.0698,,,,,,,1,1,185.14875,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.00838,0.08362,,0.001,,0.01002,,,0.23599,0.11698,,,0.02829,0.01402,,,11.98694,,1.7748,,3.5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
